fdc_id,name,food_category_id,allergens,diets,min_age_months,max_age_months
167781,Candied fruit,9,,"Vegan,Vegetarian,Vitamin-Rich",24,
167782,"Abiyuch, raw",9,,"Vegan,Vegetarian,Vitamin-Rich",24,
167783,"Rowal, raw",9,,"Vegan,Vegetarian,Vitamin-Rich",24,
167784,"Guava nectar, canned, with added ascorbic acid",9,,"Vegan,Vegetarian,Vitamin-Rich",24,
167785,"Mango nectar, canned",9,,"Vegan,Vegetarian,Vitamin-Rich",24,
167786,"Tamarind nectar, canned",9,,"Vegan,Vegetarian,Vitamin-Rich",24,
167787,"Pomegranate juice, bottled",9,,"Vegan,Vegetarian,Vitamin-Rich",24,
167788,"Nance, canned, syrup, drained",9,,"Vegan,Vegetarian,Vitamin-Rich",24,
167789,"Nance, frozen, unsweetened",9,,"No Added Sugar,Vegan,Vegetarian,Vitamin-Rich",24,
167790,"Naranjilla (lulo) pulp, frozen, unsweetened",9,,"No Added Sugar,Vegan,Vegetarian,Vitamin-Rich",24,
167791,Horned melon (Kiwano),9,,"Vegan,Vegetarian,Vitamin-Rich",24,
167792,Orange Pineapple Juice Blend,9,,"Vegan,Vegetarian,Vitamin-Rich",24,
167793,"Apples, raw, fuji, with skin (Includes foods for USDA's Food Distribution Program)",9,,"Vegan,Vegetarian,Vitamin-Rich",24,
167794,"Orange juice, chilled, includes from concentrate, with added calcium and vitamins A, D, E",9,,"Vegan,Vegetarian,Vitamin-Rich",24,
167795,"Fruit juice smoothie, NAKED JUICE, MIGHTY MANGO",9,,"Vegan,Vegetarian,Vitamin-Rich",24,
167796,"Fruit juice smoothie, NAKED JUICE, GREEN MACHINE",9,,"Vegan,Vegetarian,Vitamin-Rich",24,
167797,"Fruit juice smoothie, BOLTHOUSE FARMS, BERRY BOOST",9,,"Vegan,Vegetarian,Vitamin-Rich",24,
167798,"Fruit juice smoothie, BOLTHOUSE FARMS, GREEN GOODNESS",9,,"Vegan,Vegetarian,Vitamin-Rich",24,
167799,"Fruit juice smoothie, BOLTHOUSE FARMS, strawberry banana",9,,"Vegan,Vegetarian,Vitamin-Rich",24,
167800,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium",9,,"Mineral-Rich,No Added Sugar,Vegan,Vegetarian,Vitamin-Rich",24,
167801,"Lemon juice from concentrate, bottled, CONCORD",9,,"Vegan,Vegetarian,Vitamin-Rich",24,
167802,"Lemon juice from concentrate, bottled, REAL LEMON",9,,"Vegan,Vegetarian,Vitamin-Rich",24,
167803,"Cranberry sauce, whole, canned, OCEAN SPRAY",9,,"Vegan,Vegetarian,Vitamin-Rich",24,
167804,"Cranberry sauce, jellied, canned, OCEAN SPRAY",9,,"Vegan,Vegetarian,Vitamin-Rich",24,
167805,"Ruby Red grapefruit juice blend (grapefruit, grape, apple), OCEAN SPRAY, bottled, with added vitamin C",9,,"Vegan,Vegetarian,Vitamin-Rich",24,
167806,Baobab powder,9,,"Vegan,Vegetarian,Vitamin-Rich",24,
167807,"Cherry juice, tart",9,,"Vegan,Vegetarian,Vitamin-Rich",24,
167808,"Raspberries, puree, seedless",9,,"Vegan,Vegetarian,Vitamin-Rich",24,
167809,"Raspberries, puree, with seeds",9,,"Vegan,Vegetarian,Vitamin-Rich",24,
167810,"Pork, fresh, composite of trimmed leg, loin, shoulder, and spareribs, (includes cuts to be cured), separable lean and fat, raw",10,,High-Protein,24,
167811,"Pork, fresh, backfat, raw",10,,High-Protein,24,
167812,"Pork, fresh, belly, raw",10,,High-Protein,24,
167813,"Pork, fresh, separable fat, raw",10,,High-Protein,24,
167814,"Pork, fresh, leg (ham), rump half, separable lean and fat, raw",10,,High-Protein,24,
167815,"Pork, fresh, leg (ham), rump half, separable lean and fat, cooked, roasted",10,,High-Protein,24,
167816,"Pork, fresh, leg (ham), rump half, separable lean only, raw (Includes foods for USDA's Food Distribution Program)",10,,High-Protein,24,
167817,"Pork, fresh, leg (ham), rump half, separable lean only, cooked, roasted",10,,High-Protein,24,
167818,"Pork, fresh, loin, whole, separable lean and fat, raw",10,,High-Protein,24,
167819,"Pork, fresh, loin, whole, separable lean and fat, cooked, braised",10,,High-Protein,24,
167820,"Pork, fresh, loin, whole, separable lean and fat, cooked, broiled",10,,High-Protein,24,
167821,"Pork, fresh, loin, whole, separable lean and fat, cooked, roasted",10,,High-Protein,24,
167822,"Pork, fresh, loin, blade (chops or roasts), bone-in, separable lean and fat, raw",10,,High-Protein,24,
167823,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, braised",10,,High-Protein,24,
167824,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, broiled",10,,High-Protein,24,
167825,"Pork, fresh, loin, blade (roasts), bone-in, separable lean and fat, cooked, roasted",10,,High-Protein,24,
167826,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, braised",10,,High-Protein,24,
167827,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, broiled",10,,High-Protein,24,
167828,"Pork, fresh, loin, center loin (roasts), bone-in, separable lean and fat, cooked, roasted",10,,High-Protein,24,
167829,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, raw",10,,High-Protein,24,
167830,"Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, braised",10,,High-Protein,24,
167831,"Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, broiled",10,,High-Protein,24,
167832,"Pork, fresh, loin, center rib (roasts), bone-in, separable lean and fat, cooked, roasted",10,,High-Protein,24,
167833,"Pork, fresh, loin, center rib (chops or roasts), bone-in, separable lean only, raw",10,,High-Protein,24,
167834,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean and fat, cooked, braised",10,,High-Protein,24,
167835,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean and fat, cooked, broiled",10,,High-Protein,24,
167836,"Pork, fresh, loin, sirloin (roasts), bone-in, separable lean and fat, cooked, roasted",10,,High-Protein,24,
167837,"Pork, fresh, loin, sirloin (chops or roasts), bone-in, separable lean only, raw",10,,High-Protein,24,
167838,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean only, cooked, braised",10,,High-Protein,24,
167839,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, raw",10,,High-Protein,24,
167840,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, braised",10,,High-Protein,24,
167841,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, broiled",10,,High-Protein,24,
167842,"Pork, fresh, loin, top loin (roasts), boneless, separable lean and fat, cooked, roasted",10,,High-Protein,24,
167843,"Pork, fresh, shoulder, whole, separable lean and fat, raw",10,,High-Protein,24,
167844,"Pork, fresh, shoulder, whole, separable lean and fat, cooked, roasted",10,,High-Protein,24,
167845,"Pork, fresh, shoulder, whole, separable lean only, raw",10,,High-Protein,24,
167846,"Pork, fresh, shoulder, whole, separable lean only, cooked, roasted",10,,High-Protein,24,
167847,"Pork, fresh, shoulder, arm picnic, separable lean only, cooked, braised",10,,High-Protein,24,
167848,"Pork, fresh, shoulder, arm picnic, separable lean only, cooked, roasted",10,,High-Protein,24,
167849,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, raw",10,,High-Protein,24,
167850,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, cooked, braised",10,,High-Protein,24,
167851,"Pork, fresh, shoulder, blade, boston (steaks), separable lean and fat, cooked, broiled",10,,High-Protein,24,
167852,"Pork, fresh, shoulder, blade, boston (roasts), separable lean only, cooked, roasted",10,,High-Protein,24,
167853,"Pork, fresh, spareribs, separable lean and fat, raw",10,,High-Protein,24,
167854,"Pork, fresh, spareribs, separable lean and fat, cooked, braised",10,,High-Protein,24,
167855,"Pork, fresh, composite of trimmed retail cuts (leg, loin, and shoulder), separable lean only, cooked",10,,High-Protein,24,
167856,"Pork, fresh, variety meats and by-products, chitterlings, cooked, simmered",10,,High-Protein,24,
167857,"Pork, fresh, variety meats and by-products, ears, frozen, raw",10,,High-Protein,24,
167858,"Pork, fresh, variety meats and by-products, ears, frozen, cooked, simmered",10,,High-Protein,24,
167859,"Pork, fresh, variety meats and by-products, feet, raw",10,,High-Protein,24,
167860,"Pork, fresh, variety meats and by-products, kidneys, cooked, braised",10,,High-Protein,24,
167861,"Pork, fresh, variety meats and by-products, leaf fat, raw",10,,High-Protein,24,
167862,"Pork, fresh, variety meats and by-products, liver, raw",10,,High-Protein,24,
167863,"Pork, fresh, variety meats and by-products, liver, cooked, braised",10,,High-Protein,24,
167864,"Pork, fresh, variety meats and by-products, lungs, raw",10,,High-Protein,24,
167865,"Pork, fresh, variety meats and by-products, spleen, raw",10,,High-Protein,24,
167866,"Pork, fresh, variety meats and by-products, spleen, cooked, braised",10,,High-Protein,24,
167867,"Pork, fresh, variety meats and by-products, stomach, raw",10,,High-Protein,24,
167868,"Pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, pan-fried",10,,High-Protein,24,
167869,"Canadian bacon, unprepared",10,,High-Protein,24,
167870,"Pork, cured, feet, pickled",10,,High-Protein,24,
167871,"Pork, cured, ham, boneless, extra lean (approximately 5% fat), roasted",10,,"High-Protein,Low-Fat",24,
167872,"Pork, cured, ham, boneless, regular (approximately 11% fat), roasted",10,,High-Protein,24,
167873,"Pork, cured, ham, patties, unheated",10,,High-Protein,24,
167874,"Pork, cured, ham, steak, boneless, extra lean, unheated",10,,"High-Protein,Low-Fat",24,
167875,"Pork, cured, ham, whole, separable lean and fat, unheated",10,,High-Protein,24,
167876,"Pork, cured, ham, whole, separable lean only, unheated",10,,High-Protein,24,
167877,"Pork, cured, separable fat (from ham and arm picnic), unheated",10,,High-Protein,24,
167878,"Pork, cured, separable fat (from ham and arm picnic), roasted",10,,High-Protein,24,
167879,"Pork, cured, shoulder, arm picnic, separable lean and fat, roasted",10,,High-Protein,24,
167880,"Pork, cured, shoulder, arm picnic, separable lean only, roasted",10,,High-Protein,24,
167881,"Pork, fresh, variety meats and by-products, tail, cooked, simmered",10,,High-Protein,24,
167882,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, cooked, pan-fried",10,,High-Protein,24,
167883,"Pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, pan-fried",10,,High-Protein,24,
167884,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, pan-fried",10,,High-Protein,24,
167885,"Pork, cured, ham, extra lean and regular, canned, unheated",10,,High-Protein,24,
167886,"Pork, cured, ham, extra lean and regular, canned, roasted",10,,High-Protein,24,
167887,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, pan-fried",10,,High-Protein,24,
167888,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, raw",10,,High-Protein,24,
167889,"Pork, fresh, loin, center rib (chops or roasts), boneless, separable lean and fat, raw",10,,High-Protein,24,
167890,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, braised",10,,High-Protein,24,
167891,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, broiled",10,,High-Protein,24,
167892,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, pan-fried",10,,High-Protein,24,
167893,"Pork, fresh, loin, center rib (chops), boneless, separable lean only, cooked, pan-fried",10,,High-Protein,24,
167894,"Pork, fresh, loin, center rib (roasts), boneless, separable lean only, cooked, roasted",10,,High-Protein,24,
167895,"Pork, fresh, loin, country-style ribs, separable lean and fat, raw",10,,High-Protein,24,
167896,"Pork, fresh, loin, country-style ribs, separable lean and fat, cooked, braised",10,,High-Protein,24,
167897,"Pork, fresh, loin, country-style ribs, separable lean and fat, bone-in, cooked, roasted",10,,High-Protein,24,
167898,"Pork, fresh, loin, sirloin (chops), boneless, separable lean and fat, cooked, braised",10,,High-Protein,24,
167899,"Pork, fresh, loin, sirloin (chops), boneless, separable lean and fat, cooked, broiled",10,,High-Protein,24,
167900,"Pork, fresh, loin, sirloin (roasts), boneless, separable lean and fat, cooked, roasted",10,,High-Protein,24,
167901,"Pork, fresh, loin, sirloin (chops or roasts), boneless, separable lean only, raw",10,,High-Protein,24,
167902,"Pork, fresh, ground, raw",10,,High-Protein,24,
167903,"Pork, fresh, ground, cooked",10,,High-Protein,24,
167904,"Pork, fresh, loin, tenderloin, separable lean and fat, cooked, broiled",10,,High-Protein,24,
167905,"Pork, fresh, loin, tenderloin, separable lean and fat, cooked, roasted",10,,High-Protein,24,
167906,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean and fat, cooked",10,,High-Protein,24,
167907,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, raw",10,,High-Protein,24,
167908,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, cooked",10,,High-Protein,24,
167909,"HORMEL, Cure 81 Ham",10,,High-Protein,24,
167910,"HORMEL ALWAYS TENDER, Pork Tenderloin, Teriyaki-Flavored",10,Soybeans,High-Protein,24,
167911,HORMEL Canadian Style Bacon,10,,High-Protein,24,
167912,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, with added solution, cooked, pan-broiled",10,,High-Protein,24,
167913,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, with added solution, cooked, pan-broiled",10,,High-Protein,24,
167914,"Pork, cured, bacon, cooked, baked",10,,High-Protein,24,
167915,"Pork, cured, ham -- water added, rump, bone-in, separable lean only, heated, roasted",10,,High-Protein,24,
167916,"Pork, cured, ham -- water added, rump, bone-in, separable lean only, unheated",10,,High-Protein,24,
167917,"Pork, cured, ham -- water added, shank, bone-in, separable lean only, heated, roasted",10,,High-Protein,24,
167918,"Pork, cured, ham -- water added, slice, bone-in, separable lean only, heated, pan-broil",10,,High-Protein,24,
167919,"Pork, cured, ham with natural juices, rump, bone-in, separable lean only, heated, roasted",10,,High-Protein,24,
167920,"Pork, cured, ham with natural juices, shank, bone-in, separable lean only, heated, roasted",10,,High-Protein,24,
167921,"Pillsbury Grands, Buttermilk Biscuits, refrigerated dough",18,"Cereals containing gluten,Milk,Soybeans",Vegetarian,24,
167922,"Heinz, Weight Watcher, Chocolate Eclair, frozen",18,"Cereals containing gluten,Eggs,Milk,Soybeans",Vegetarian,24,
167923,"Interstate Brands Corp, Wonder Hamburger Rolls",18,"Cereals containing gluten,Soybeans","Vegan,Vegetarian",24,
167924,"Nabisco, Nabisco Snackwell's Fat Free Devil's Food Cookie Cakes",18,"Cereals containing gluten,Eggs,Milk,Soybeans","Fat-Free,Low-Fat,Vegetarian",24,
167925,"Crackers, cheese, sandwich-type with cheese filling",18,"Cereals containing gluten,Milk,Peanuts,Soybeans",Vegetarian,48,
167926,"Pancakes, plain, frozen, ready-to-heat, microwave (includes buttermilk)",18,"Cereals containing gluten,Eggs,Milk,Soybeans",Vegetarian,24,
167927,"Toaster Pastries, fruit, frosted (include apples, blueberry, cherry, strawberry)",18,"Cereals containing gluten,Milk,Soybeans","Vegetarian,Vitamin-Rich",24,
167928,"Toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry)",18,"Cereals containing gluten,Milk,Soybeans","Vegetarian,Vitamin-Rich",24,
167929,"Muffin, blueberry, commercially prepared, low-fat",18,"Cereals containing gluten,Eggs,Soybeans","Low-Fat,Vegetarian,Vitamin-Rich",24,
167930,"Pie crust, refrigerated, regular, baked",18,Cereals containing gluten,"Vegan,Vegetarian",24,
167932,"Pie crust, refrigerated, regular, unbaked",18,Cereals containing gluten,"Vegan,Vegetarian",24,
167933,"Crackers, whole-wheat, reduced fat",18,"Cereals containing gluten,Soybeans","Low-Fat,Vegan,Vegetarian",24,
167934,"Crackers, wheat, reduced fat",18,"Cereals containing gluten,Soybeans","Low-Fat,Vegan,Vegetarian",24,
167935,"Bread, pan dulce, sweet yeast bread",18,"Cereals containing gluten,Eggs,Milk",Vegetarian,24,
167936,"Keikitos (muffins), Latino bakery item",18,"Cereals containing gluten,Eggs,Milk",Vegetarian,24,
167937,"Cake, pound, Bimbo Bakeries USA, Panque Casero, home baked style",18,"Cereals containing gluten,Eggs,Milk,Soybeans",Vegetarian,24,
167938,"Pan Dulce, La Ricura, Salpora de Arroz con Azucar, cookie-like, contains wheat flour and rice flour",18,"Cereals containing gluten,Eggs",Vegetarian,24,
167939,"Garlic bread, frozen",18,"Cereals containing gluten,Milk,Soybeans",Vegetarian,24,
167940,"Cinnamon buns, frosted (includes honey buns)",18,"Cereals containing gluten,Eggs,Milk,Soybeans",Vegetarian,24,
167941,"Crackers, cheese, reduced fat",18,"Cereals containing gluten,Milk,Soybeans","Low-Fat,Vegetarian",24,
167942,"Crackers, saltines, whole wheat (includes multi-grain)",18,"Cereals containing gluten,Soybeans","Vegan,Vegetarian",24,
167943,"Bread, potato",18,"Cereals containing gluten,Milk,Soybeans","Vegetarian,Vitamin-Rich",24,
167944,"Bread, cheese",18,"Cereals containing gluten,Milk",Vegetarian,24,
167945,"Focaccia, Italian flatbread, plain",18,Cereals containing gluten,"Vegan,Vegetarian",24,
167946,"SCHIFF,TIGER'S MILK BAR",19,"Cereals containing gluten,Milk,Peanuts,Soybeans","High-Protein,Vegetarian",48,
167947,"Candies, TOBLERONE, milk chocolate with honey and almond nougat",19,"Eggs,Milk,Nuts,Nuts (almonds),Soybeans",Vegetarian,48,
167948,"Snacks, corn-based, extruded, onion-flavor",23,Milk,Vegetarian,24,
167949,"Snacks, corn-based, extruded, puffs or twists, cheese-flavor",23,Milk,Vegetarian,24,
167950,"Snacks, KRAFT, CORNNUTS, plain",23,,"Vegan,Vegetarian",48,
167951,"Snacks, crisped rice bar, chocolate chip",23,"Cereals containing gluten,Milk,Soybeans",Vegetarian,24,
167952,"Snacks, granola bars, hard, chocolate chip",23,"Cereals containing gluten,Cereals containing gluten (oats),Soybeans","Vegan,Vegetarian",24,
167953,Fruit syrup,19,,"Vegan,Vegetarian,Vitamin-Rich",24,
167954,"Snacks, granola bars, soft, uncoated, plain",23,"Cereals containing gluten,Cereals containing gluten (oats),Peanuts,Soybeans",Vegetarian,48,
167955,"Snacks, granola bars, soft, uncoated, peanut butter",23,"Cereals containing gluten,Cereals containing gluten (oats),Peanuts,Soybeans",Vegetarian,48,
167956,"Topping, SMUCKER'S MAGIC SHELL",19,"Milk,Nuts (coconut),Soybeans",Vegetarian,24,
167957,"Syrup, fruit flavored",19,,"Vegan,Vegetarian,Vitamin-Rich",24,
167958,"Snacks, oriental mix, rice-based",23,"Cereals containing gluten,Peanuts,Sesame seeds,Soybeans",Vegetarian,48,
167959,"Snacks, popcorn, air-popped",23,,"Vegan,Vegetarian",48,
167960,"Snacks, popcorn, cheese-flavor",23,Milk,Vegetarian,48,
167961,"Snacks, pork skins, plain",23,,High-Protein,24,
167962,"Snacks, potato chips, barbecue-flavor",23,,"Vegan,Vegetarian,Vitamin-Rich",24,
167963,"Snacks, potato chips, sour-cream-and-onion-flavor",23,Milk,"Vegetarian,Vitamin-Rich",24,
167964,"Snacks, M&M MARS, COMBOS Snacks Cheddar Cheese Pretzel",23,"Cereals containing gluten,Milk,Soybeans",Vegetarian,24,
167965,"Snacks, pretzels, hard, whole-wheat including both salted and unsalted",23,Cereals containing gluten,"Vegan,Vegetarian",24,
167966,"Snacks, rice cracker brown rice, plain",23,,"Vegan,Vegetarian",24,
167967,"Snacks, rice cakes, brown rice, buckwheat",23,,"Vegan,Vegetarian",24,
167968,"Snacks, trail mix, tropical",23,"Nuts,Nuts (coconut),Peanuts,Soybeans,Sulphur dioxide/sulphites","High-Protein,Vegetarian,Vitamin-Rich",48,
167969,"Snacks, trail mix, regular, with chocolate chips, salted nuts and seeds",23,"Milk,Nuts,Peanuts,Soybeans","High-Protein,Vegetarian",48,
167970,"Snacks, tortilla chips, taco-flavor",23,Milk,Vegetarian,24,
167971,"Candies, TOOTSIE ROLL, chocolate-flavor roll",19,"Milk,Soybeans",Vegetarian,24,
